date_time,jrr_total,jrr_ws,savage,hour,minute,date
2022-06-24T16:15:00Z,28.74846022,13.1,4.502403273,12,15,6/24/2022
2022-06-24T16:30:00Z,28.74846022,13.1,4.502403273,12,30,6/24/2022
2022-06-24T16:45:00Z,28.74846022,13.1,4.502403273,12,45,6/24/2022
2022-06-24T17:00:00Z,28.74846022,13.1,4.502403273,13,0,6/24/2022
2022-06-24T17:15:00Z,28.74846022,13.1,4.502403273,13,15,6/24/2022
2022-06-24T17:30:00Z,28.74846022,13.1,4.502403273,13,30,6/24/2022
2022-06-24T17:45:00Z,28.74846022,13.1,4.502403273,13,45,6/24/2022
2022-06-24T18:00:00Z,28.74846022,13.1,4.502403273,14,0,6/24/2022
2022-06-24T18:15:00Z,28.74846022,13.1,4.502403273,14,15,6/24/2022
2022-06-24T18:30:00Z,28.74846022,13.1,4.502403273,14,30,6/24/2022
2022-06-24T18:45:00Z,28.74846022,13.1,4.502403273,14,45,6/24/2022
2022-06-24T19:00:00Z,28.74846022,13.1,4.502403273,15,0,6/24/2022
2022-06-24T19:15:00Z,28.74846022,13.1,4.502403273,15,15,6/24/2022
2022-06-24T19:30:00Z,28.74846022,13.1,4.502403273,15,30,6/24/2022
2022-06-24T19:45:00Z,28.74846022,13.1,4.502403273,15,45,6/24/2022
2022-06-24T20:00:00Z,28.74846022,13.1,4.502403273,16,0,6/24/2022
2022-06-24T20:15:00Z,28.74846022,13.1,4.502403273,16,15,6/24/2022
2022-06-24T20:30:00Z,28.74846022,13.1,4.502403273,16,30,6/24/2022
2022-06-24T20:45:00Z,28.74846022,13.1,4.502403273,16,45,6/24/2022
2022-06-24T21:00:00Z,28.74846022,13.1,4.502403273,17,0,6/24/2022
2022-06-24T21:15:00Z,28.74846022,13.1,4.502403273,17,15,6/24/2022
2022-06-24T21:30:00Z,28.74846022,13.1,4.502403273,17,30,6/24/2022
2022-06-24T21:45:00Z,28.74846022,13.1,4.502403273,17,45,6/24/2022
2022-06-24T22:00:00Z,28.74846022,13.1,4.502403273,18,0,6/24/2022
2022-06-24T22:15:00Z,28.74846022,13.1,4.502403273,18,15,6/24/2022
2022-06-24T22:30:00Z,28.74846022,13.1,4.502403273,18,30,6/24/2022
2022-06-24T22:45:00Z,28.74846022,13.1,4.502403273,18,45,6/24/2022
2022-06-24T23:00:00Z,28.74846022,13.1,4.502403273,19,0,6/24/2022
2022-06-24T23:15:00Z,28.74846022,13.1,4.502403273,19,15,6/24/2022
2022-06-24T23:30:00Z,28.74846022,13.1,4.502403273,19,30,6/24/2022
2022-06-24T23:45:00Z,28.74846022,13.1,4.502403273,19,45,6/24/2022
2022-06-25T00:00:00Z,28.74846022,13.1,4.502403273,20,0,6/24/2022
2022-06-25T00:15:00Z,28.74846022,13.1,4.502403273,20,15,6/24/2022
2022-06-25T00:30:00Z,28.74846022,13.1,4.502403273,20,30,6/24/2022
2022-06-25T00:45:00Z,28.74846022,13.1,4.502403273,20,45,6/24/2022
2022-06-25T01:00:00Z,28.74846022,13.1,4.502403273,21,0,6/24/2022
2022-06-25T01:15:00Z,28.74846022,13.1,4.502403273,21,15,6/24/2022
2022-06-25T01:30:00Z,28.74846022,13.1,4.502403273,21,30,6/24/2022
2022-06-25T01:45:00Z,28.74846022,13.1,4.502403273,21,45,6/24/2022
2022-06-25T02:00:00Z,28.74846022,13.1,4.502403273,22,0,6/24/2022
2022-06-25T02:15:00Z,28.74846022,13.1,4.502403273,22,15,6/24/2022
2022-06-25T02:30:00Z,28.74846022,13.1,4.502403273,22,30,6/24/2022
2022-06-25T02:45:00Z,28.74846022,13.1,4.502403273,22,45,6/24/2022
2022-06-25T03:00:00Z,28.74846022,13.1,4.502403273,23,0,6/24/2022
2022-06-25T03:15:00Z,28.74846022,13.1,4.502403273,23,15,6/24/2022
2022-06-25T03:30:00Z,28.74846022,13.1,4.502403273,23,30,6/24/2022
2022-06-25T03:45:00Z,28.74846022,13.1,4.502403273,23,45,6/24/2022
2022-06-25T04:00:00Z,28.84792922,13.1,4.488089774,0,0,6/25/2022
2022-06-25T04:15:00Z,28.84792922,13.1,4.488089774,0,15,6/25/2022
2022-06-25T04:30:00Z,28.84792922,13.1,4.488089774,0,30,6/25/2022
2022-06-25T04:45:00Z,28.84792922,13.1,4.488089774,0,45,6/25/2022
2022-06-25T05:00:00Z,28.84792922,13.1,4.488089774,1,0,6/25/2022
2022-06-25T05:15:00Z,28.84792922,13.1,4.488089774,1,15,6/25/2022
2022-06-25T05:30:00Z,28.84792922,13.1,4.488089774,1,30,6/25/2022
2022-06-25T05:45:00Z,28.84792922,13.1,4.488089774,1,45,6/25/2022
2022-06-25T06:00:00Z,28.84792922,13.1,4.488089774,2,0,6/25/2022
2022-06-25T06:15:00Z,28.84792922,13.1,4.488089774,2,15,6/25/2022
2022-06-25T06:30:00Z,28.84792922,13.1,4.488089774,2,30,6/25/2022
2022-06-25T06:45:00Z,28.84792922,13.1,4.488089774,2,45,6/25/2022
2022-06-25T07:00:00Z,28.84792922,13.1,4.488089774,3,0,6/25/2022
2022-06-25T07:15:00Z,28.84792922,13.1,4.488089774,3,15,6/25/2022
2022-06-25T07:30:00Z,28.84792922,13.1,4.488089774,3,30,6/25/2022
2022-06-25T07:45:00Z,28.84792922,13.1,4.488089774,3,45,6/25/2022
2022-06-25T08:00:00Z,28.84792922,13.1,4.488089774,4,0,6/25/2022
2022-06-25T08:15:00Z,28.84792922,13.1,4.488089774,4,15,6/25/2022
2022-06-25T08:30:00Z,28.84792922,13.1,4.488089774,4,30,6/25/2022
2022-06-25T08:45:00Z,28.84792922,13.1,4.488089774,4,45,6/25/2022
2022-06-25T09:00:00Z,28.84792922,13.1,4.488089774,5,0,6/25/2022
2022-06-25T09:15:00Z,28.84792922,13.1,4.488089774,5,15,6/25/2022
2022-06-25T09:30:00Z,28.84792922,13.1,4.488089774,5,30,6/25/2022
2022-06-25T09:45:00Z,28.84792922,13.1,4.488089774,5,45,6/25/2022
2022-06-25T10:00:00Z,28.84792922,13.1,4.488089774,6,0,6/25/2022
2022-06-25T10:15:00Z,28.84792922,13.1,4.488089774,6,15,6/25/2022
2022-06-25T10:30:00Z,28.84792922,13.1,4.488089774,6,30,6/25/2022
2022-06-25T10:45:00Z,28.84792922,13.1,4.488089774,6,45,6/25/2022
2022-06-25T11:00:00Z,28.84792922,13.1,4.488089774,7,0,6/25/2022
2022-06-25T11:15:00Z,28.84792922,13.1,4.488089774,7,15,6/25/2022
2022-06-25T11:30:00Z,28.84792922,13.1,4.488089774,7,30,6/25/2022
2022-06-25T11:45:00Z,28.84792922,13.1,4.488089774,7,45,6/25/2022
2022-06-25T12:00:00Z,28.84792922,13.1,4.488089774,8,0,6/25/2022
2022-06-25T12:15:00Z,28.84792922,13.1,4.488089774,8,15,6/25/2022
2022-06-25T12:30:00Z,28.84792922,13.1,4.488089774,8,30,6/25/2022
2022-06-25T12:45:00Z,28.84792922,13.1,4.488089774,8,45,6/25/2022
2022-06-25T13:00:00Z,28.84792922,13.1,4.488089774,9,0,6/25/2022
2022-06-25T13:15:00Z,28.84792922,13.1,4.488089774,9,15,6/25/2022
2022-06-25T13:30:00Z,28.84792922,13.1,4.488089774,9,30,6/25/2022
2022-06-25T13:45:00Z,28.84792922,13.1,4.488089774,9,45,6/25/2022
2022-06-25T14:00:00Z,28.84792922,13.1,4.488089774,10,0,6/25/2022
